title,date,link,desc
"Nanoporous Polymers Based on Surfactant Liquid Crystal Assemblies for Heterogeneous Catalysis, Molecular-Size Separations, and Enhanced Ion Transport, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71515&date=2013-10-17,"Lyotropic liquid crystals (LLCs) are amphiphilic (i.e., surfactant) molecules that aggregate in the presence of water to form ordered, phase-separated organic assemblies containing uniform 1D, 2D, and 3D aqueous domains in the 0.65 nm size range. By designing polymerizable LLCs with different tailored shapes and functional properties, cross-linked nanoporous polymer materials with different ordered geometries can be generated via in situ radical photopolymerization. These LLC polymer networks have the ability to perform different types of chemistry and molecular transport in the solvent-filled pores. This talk will present an overview of our work with respect to designing, developing, and demonstrating cross-linked LLC assemblies as a new class of functional polymer material for engineering applications such as heterogeneous catalysis, molecular-size separations, and enhanced ion transport. Some new directions for cross-linked LLC materials design in my group will also be presented."
"EE Upper-division showcase, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71575&date=2013-10-17,
"Analysis of Boolean Functions, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70709&date=2013-10-17,"Analysis of Boolean functions is a meeting point of combinatorics, probability theory, harmonic analysis, and the theory of computing. A semester-long program in the newly founded Simons Institute for the theory of computing, here at Berkeley, is devoted to this and related topics. The lecture will describe some advances and challenges in this area. We will discuss discrete isoperimetric inequalities, the notion of influence, threshold phenomena for stochastic models, and the noise-sensitivity / noise-stability dichotomy. I will also mention how some of these studied originated in computer science, or are applied to computer science, and if time allows also some connections with social choice theory."
"Everyday Empire in Dubai: Urban and Spatial Effects of the Long Imperial Encounter, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67794&date=2013-10-17,"While the Arab Gulfs imperial geography has been recognized at the level of geopolitics, little if any work has connected empire to the daily, human geographies of the region. Scholarship on the intersection between urbanism and empire has tended to emphasize issues of surveillance and governance, assuming, whether intentionally or not, an imperial, birds-eye point of view. Such an approach both leaves much interesting material out of the analytical frame and privileges so-called central or major imperial cities. In his talk, Prof. Kanna proposes another frame for imperial urbanism, taking as his case study the city of Dubai, and specifically its spaces of bourgeois gratification -- British pubs, gated communities, shopping malls, and resorts. These, Prof. Kanna argues, demonstrate that the city has been as profoundly shaped by its imperial legacy as have more recognizable imperial cities. Dubai has long been a place where British and other Western expatriates can escape the stresses and constraints of life in the West; this phenomenon is as much a product of the imperial encounter as are more recognizable products of empire."
"The International Experience: Pathways to Success, thru Dec 12",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69308&date=2013-10-17,"This class has been designed to enhance the experience <br />
of international students at UC Berkeley by examining the American classroom, community and life. All classes will be taught by invited lecturers. Topics:<br />
Welcome to America!<br />
U.S. Political System<br />
Cultural Adjustment: What Does It Mean for Me?<br />
Popular Culture: Why is everything super-sized?<br />
History of Berkeley<br />
Finding Your Social Network: Building Relationships in the U.S.<br />
Do You Speak American?<br />
UC Berkeley: An American Research University<br />
Teaching Styles and Classroom Expectations<br />
Communicating in an Academic Environment<br />
Strategies for Academic Success<br />
The Key to Personal and Academic Success"
"Value in Ruins, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69356&date=2013-10-17,"How did ruins, the fallen and damaged vestiges of the built environment, come to be valued in themselves? Part of a larger study of the representation of ruins in Western art and literature, this paper explores the parameters of an axiology of ruins, where human artifacts are overcome by nature, finality of form cannot be sustained, and inscription vanishes.<br />
<br />
A poet and critic, Susan Stewart's most recent books are The Poet's Freedom: A Notebook on Making and Red Rover, a book of poems. She is a former MacArthur Fellow, and the recent recipient of an Academy Award in Literature from the American Academy of Arts and Letters.<br />
<br />
Presented by The Berkeley Center for the Study of Value."
"Beyond Aniconism and Iconoclasm: Refiguring the Image in Islam, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69444&date=2013-10-17,
"Interest, Intention, and Attention, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70663&date=2013-10-17,"This presentation invites everyone to think about how we push past some of the limitations of contemporary feminist discourses. At the intersection of neoliberalism and a hyper-representations are a series of conundrums for those of us pursuing a gender-liberatory future. The presentation will propose a heightened attentiveness to listening, emotion in analysis, and the prospect of ""interest conversion"" as an alternative to the idea of ""interest convergence"" or coalition politics as conventionally understood.<br />
<br />
Imani Perry is a Professor in the Center for African American Studies at Princeton University, and a faculty associate in Gender and Sexuality Studies and The Program in Law and Public Affairs. Professor Perry is the author of More Beautiful and More Terrible: The Embrace and Transcendence of Racial Inequality in the United States (NYU Press, 2011) and Prophets of the Hood: Politics and Poetics in Hip Hop (Duke University Press, 2004) and numerous scholarly articles in the areas of Law, Cultural Studies and Race. She writes book reviews for the New York Times, The San Francisco Chronicle and The London School of Economics Book Review Blog and occasionally provides commentary on contemporary issues in popular and social media. Professor Perry is currently writing a Cultural History of the Black National Anthem, Lift Every Voice and Sing for Oxford University Press, and a book on the constructions of gender in the 21st century for Duke University Press.<br />
<br />
Event organized by: Beatrice Bain Research Group in the Department of Gender & Women's Studies - Chau Hoi Shuen Fund<br />
<br />
Co-sponsored by: Department of Ethnic Studies, Department of African American Studies, Department of English, Chicano/Latino Studies Program, Native American Studies Program, Asian American and Asian Diaspora Studies Program, Center for Race and Gender, Haas Institute for a Fair and Inclusive Society, and Townsend Center for the Humanities"
"Certificate Program in Marketing Online Information Session, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67803&date=2013-10-17,"Find out how UC Berkeley Extensions Certificate Program in Marketing equips you with a solid understanding of marketings most up-to-date concepts and techniques. For more information, visit the <a href=""http://extension.berkeley.edu/public/category/courseCategoryCertificateProfile.do?method=load&amp;certificateId=17111&amp;selectedProgramAreaId=11463&amp;selectedProgramStreamId=15577"">Certificate Program in Marketing</a>."
"Info Session: Expect Labs, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67432&date=2013-10-17,"- What do Machine Learning, Speech Recognition, NLP, Artificial Intelligence, and Search have in common? <br />
<br />
- Will computers ever be able to understand our conversations and anticipate search results based on what we say? <br />
<br />
- How do you build an intelligent assistant that combines Siri, Google Now, and Skype into one app? <br />
<br />
<br />
Pete Kocks, VP of Engineering @Expect Labs will discuss the Q&amp;A above, illustrate how we are building the worlds first contextually aware search engine, and give a demo of our pre-release app (MindMeld)."
